"Timestamp","Temperature_Celsius(â„ƒ)","Relative_Humidity(%)"
"2022-09-16 22:39:38","26.7","37"
"2022-09-16 23:39:38","26.7","37"
"2022-09-17 00:39:38","26.6","36"
"2022-09-17 01:39:38","26.5","36"
"2022-09-17 02:39:38","26.5","36"
"2022-09-17 03:39:38","26.5","36"
"2022-09-17 04:39:38","26.4","36"
"2022-09-17 05:39:38","26.4","36"
"2022-09-17 06:39:38","26.4","36"
"2022-09-17 07:39:38","26.3","37"
"2022-09-17 08:39:38","26.3","37"
"2022-09-17 09:39:38","26.5","37"
"2022-09-17 10:39:38","26.6","37"
"2022-09-17 11:39:38","26.7","37"
"2022-09-17 12:39:38","26.8","37"
"2022-09-17 13:39:38","27.0","37"
"2022-09-17 14:39:38","27.0","37"
"2022-09-17 15:39:38","27.0","37"
"2022-09-17 16:39:38","27.0","37"
"2022-09-17 17:39:38","26.8","37"
"2022-09-17 18:39:38","26.7","37"
"2022-09-17 19:39:38","26.6","37"
"2022-09-17 20:39:38","26.5","37"
"2022-09-17 21:39:38","26.5","37"
"2022-09-17 22:39:38","26.4","38"
"2022-09-17 23:39:38","26.4","38"
"2022-09-18 00:39:38","26.3","38"
"2022-09-18 01:39:38","26.3","38"
"2022-09-18 02:39:38","26.3","38"
"2022-09-18 03:39:38","26.3","38"
"2022-09-18 04:39:38","26.2","38"
"2022-09-18 05:39:38","26.2","38"
"2022-09-18 06:39:38","26.2","38"
"2022-09-18 07:39:38","26.1","38"
"2022-09-18 08:39:38","26.1","38"
"2022-09-18 09:39:38","26.2","39"
"2022-09-18 10:39:38","26.2","39"
"2022-09-18 11:39:38","26.2","39"
"2022-09-18 12:39:38","26.2","39"
"2022-09-18 13:39:38","26.2","39"
"2022-09-18 14:39:38","26.2","39"
"2022-09-18 15:39:38","26.1","39"
"2022-09-18 16:39:38","26.1","39"
"2022-09-18 17:39:38","26.0","39"
"2022-09-18 18:39:38","26.0","39"
"2022-09-18 19:39:38","26.0","39"
"2022-09-18 20:39:38","25.9","39"
"2022-09-18 21:39:38","25.9","39"
"2022-09-18 22:39:38","25.9","39"
"2022-09-18 23:39:38","25.9","39"
"2022-09-19 00:39:38","25.8","38"
"2022-09-19 01:39:38","25.8","39"
"2022-09-19 02:39:38","25.8","38"
"2022-09-19 03:39:38","25.7","39"
"2022-09-19 04:39:38","25.7","39"
"2022-09-19 05:39:38","25.7","39"
"2022-09-19 06:39:38","25.7","38"
"2022-09-19 07:39:38","25.7","38"
"2022-09-19 08:39:38","25.8","38"
"2022-09-19 09:39:38","26.0","38"
"2022-09-19 10:39:38","26.2","38"
"2022-09-19 11:39:38","26.3","38"
"2022-09-19 12:39:38","26.6","38"
"2022-09-19 13:39:38","26.7","38"
"2022-09-19 14:39:38","26.5","38"
"2022-09-19 15:39:38","26.5","38"
"2022-09-19 16:39:38","26.3","38"
"2022-09-19 17:39:38","26.2","39"
"2022-09-19 18:39:38","26.2","39"
"2022-09-19 19:39:38","26.1","39"
"2022-09-19 20:39:38","26.0","39"
"2022-09-19 21:39:38","25.9","39"
"2022-09-19 22:39:38","25.9","39"
"2022-09-19 23:39:38","25.8","39"
"2022-09-20 00:39:38","25.8","39"
"2022-09-20 01:39:38","25.7","39"
"2022-09-20 02:39:38","25.7","39"
"2022-09-20 03:39:38","25.7","39"
"2022-09-20 04:39:38","25.7","39"
"2022-09-20 05:39:38","25.7","39"
"2022-09-20 06:39:38","25.6","39"
"2022-09-20 07:39:38","25.6","39"
"2022-09-20 08:39:38","25.6","39"
"2022-09-20 09:39:38","25.9","39"
"2022-09-20 10:39:38","26.2","39"
"2022-09-20 11:39:38","26.3","39"
"2022-09-20 12:39:38","26.4","38"
"2022-09-20 13:39:38","26.4","38"
"2022-09-20 14:39:38","26.5","38"
"2022-09-20 15:39:38","26.4","38"
"2022-09-20 16:39:38","26.3","38"
"2022-09-20 17:39:38","26.2","38"
"2022-09-20 18:39:38","26.1","38"
"2022-09-20 19:39:38","26.0","38"
"2022-09-20 20:39:38","26.0","38"
"2022-09-20 21:39:38","25.9","38"
"2022-09-20 22:39:38","25.8","38"
"2022-09-20 23:39:38","25.8","38"
"2022-09-21 00:39:44","25.8","38"
"2022-09-21 01:39:44","25.8","38"
"2022-09-21 02:39:44","25.7","37"
"2022-09-21 03:39:44","25.8","39"
"2022-09-21 04:39:44","25.7","39"
"2022-09-21 05:39:44","25.6","39"
"2022-09-21 06:39:44","25.6","39"
"2022-09-21 07:39:44","25.5","39"
"2022-09-21 08:39:44","25.6","38"
"2022-09-21 09:39:44","25.9","39"
"2022-09-21 10:39:44","26.2","39"
"2022-09-21 11:39:44","26.2","39"
"2022-09-21 12:39:44","26.5","40"
"2022-09-21 13:39:44","26.5","40"
"2022-09-21 14:39:44","26.3","41"
"2022-09-21 15:39:44","26.2","41"
"2022-09-21 16:39:44","26.2","41"
"2022-09-21 17:39:44","26.1","41"
"2022-09-21 18:39:44","26.0","41"
"2022-09-21 19:39:44","25.9","41"
"2022-09-21 20:39:44","26.1","44"
"2022-09-21 21:39:49","26.1","41"
"2022-09-21 22:39:49","26.0","40"
"2022-09-21 23:39:49","26.0","38"
"2022-09-22 00:39:49","25.9","38"
"2022-09-22 01:39:52","25.9","37"
"2022-09-22 02:39:52","25.8","36"
"2022-09-22 03:39:52","25.7","36"
"2022-09-22 04:39:52","25.7","36"
"2022-09-22 05:39:52","25.6","36"
"2022-09-22 06:39:52","25.6","36"
"2022-09-22 07:39:52","25.6","36"
"2022-09-22 08:39:52","25.7","35"
"2022-09-22 09:39:52","25.8","36"
"2022-09-22 10:39:52","26.1","36"
"2022-09-22 11:39:52","26.3","36"
"2022-09-22 12:39:52","26.5","36"
"2022-09-22 13:39:56","26.7","37"
"2022-09-22 14:39:56","26.6","37"
"2022-09-22 15:39:56","26.5","38"
"2022-09-22 16:39:56","26.3","38"
"2022-09-22 17:39:56","26.2","38"
"2022-09-22 18:39:56","26.1","38"
"2022-09-22 19:39:56","26.0","38"
"2022-09-22 20:39:56","26.1","41"
"2022-09-22 21:39:00","26.2","40"
"2022-09-22 22:39:00","26.0","39"
"2022-09-22 23:39:00","25.7","38"
"2022-09-23 00:39:00","25.9","38"
"2022-09-23 01:39:00","25.9","38"
"2022-09-23 02:39:00","25.9","37"
"2022-09-23 03:39:00","25.8","37"
"2022-09-23 04:39:00","25.7","36"
"2022-09-23 05:39:00","25.7","36"
"2022-09-23 06:39:00","25.7","36"
"2022-09-23 07:39:00","25.7","36"
"2022-09-23 08:39:00","25.7","36"
"2022-09-23 09:39:00","25.7","36"
"2022-09-23 10:39:00","25.8","37"
"2022-09-23 11:39:04","25.9","38"
"2022-09-23 12:39:04","25.9","39"
"2022-09-23 13:39:04","26.1","40"
"2022-09-23 14:39:04","26.2","41"
"2022-09-23 15:39:08","26.1","41"
"2022-09-23 16:39:08","26.0","42"
"2022-09-23 17:39:08","25.9","42"
"2022-09-23 18:39:08","25.9","42"
"2022-09-23 19:39:08","25.8","42"
"2022-09-23 20:39:08","25.8","45"
"2022-09-23 21:39:08","25.9","44"
"2022-09-23 22:39:08","25.6","44"
"2022-09-23 23:39:08","25.6","44"
"2022-09-24 00:39:12","25.5","45"
"2022-09-24 01:39:12","25.7","45"
"2022-09-24 02:39:12","25.7","45"
"2022-09-24 03:39:12","25.6","45"
"2022-09-24 04:39:12","25.6","45"
"2022-09-24 05:39:12","25.5","45"
"2022-09-24 06:39:12","25.6","45"
"2022-09-24 07:39:12","25.6","45"
"2022-09-24 08:39:12","25.6","44"
"2022-09-24 09:39:12","25.6","44"
"2022-09-24 10:39:12","25.6","44"
"2022-09-24 11:39:12","25.6","44"
"2022-09-24 12:39:12","25.6","44"
"2022-09-24 13:39:12","25.6","44"
"2022-09-24 14:39:12","25.7","48"
"2022-09-24 15:39:12","25.6","44"
"2022-09-24 16:39:12","25.7","42"
"2022-09-24 17:39:12","25.7","41"
"2022-09-24 18:39:12","25.7","40"
"2022-09-24 19:39:12","25.6","39"
"2022-09-24 20:39:12","25.5","39"
"2022-09-24 21:39:12","25.5","39"
"2022-09-24 22:39:12","25.5","39"
"2022-09-24 23:39:12","25.5","40"
"2022-09-25 00:39:12","25.6","40"
"2022-09-25 01:39:12","25.5","40"
"2022-09-25 02:39:12","25.4","41"
"2022-09-25 03:39:12","25.4","41"
"2022-09-25 04:39:12","25.3","42"
"2022-09-25 05:39:12","25.3","42"
"2022-09-25 06:39:12","25.2","42"
"2022-09-25 07:39:12","25.2","42"
"2022-09-25 08:39:12","25.2","41"
"2022-09-25 09:39:12","25.2","42"
"2022-09-25 10:39:12","25.3","43"
"2022-09-25 11:39:12","25.6","43"
"2022-09-25 12:39:15","25.6","43"
"2022-09-25 13:39:15","25.9","43"
"2022-09-25 14:39:15","26.3","44"
"2022-09-25 15:39:15","26.1","42"
"2022-09-25 16:39:15","25.8","40"
"2022-09-25 17:39:15","25.7","41"
"2022-09-25 18:39:15","25.6","41"
"2022-09-25 19:39:15","25.5","41"
"2022-09-25 20:39:15","25.7","42"
"2022-09-25 21:39:15","25.9","47"
"2022-09-25 22:39:15","25.4","39"
"2022-09-25 23:39:16","25.3","41"
"2022-09-26 00:39:16","25.4","42"
"2022-09-26 01:39:16","25.5","44"
"2022-09-26 02:39:16","25.3","44"
"2022-09-26 03:39:16","25.2","43"
"2022-09-26 04:39:16","25.2","42"
"2022-09-26 05:39:16","25.2","40"
"2022-09-26 06:39:16","25.2","39"
"2022-09-26 07:39:16","25.2","39"
"2022-09-26 08:39:16","25.2","38"
"2022-09-26 09:39:16","25.2","39"
"2022-09-26 10:39:16","25.2","39"
"2022-09-26 11:39:16","25.2","40"
"2022-09-26 12:39:16","25.2","41"
"2022-09-26 13:39:16","25.3","43"
"2022-09-26 14:39:16","25.3","43"
"2022-09-26 15:39:16","25.2","43"
"2022-09-26 16:39:16","25.2","44"
"2022-09-26 17:39:16","25.3","44"
"2022-09-26 18:39:16","25.2","44"
"2022-09-26 19:39:16","25.3","48"
"2022-09-26 20:39:16","25.3","47"
"2022-09-26 21:39:16","25.4","48"
"2022-09-26 22:39:16","25.3","48"
"2022-09-26 23:39:16","25.2","45"
"2022-09-27 00:39:16","25.2","45"
"2022-09-27 01:39:16","25.2","44"
"2022-09-27 02:39:16","25.2","42"
"2022-09-27 03:39:16","25.1","40"
"2022-09-27 04:39:16","25.0","39"
"2022-09-27 05:39:16","24.9","39"
"2022-09-27 06:39:16","24.9","39"
"2022-09-27 07:39:16","24.9","40"
"2022-09-27 08:39:16","24.9","40"
"2022-09-27 09:39:16","24.9","40"
"2022-09-27 10:39:16","24.9","41"
"2022-09-27 11:39:16","24.9","41"
"2022-09-27 12:39:16","24.9","42"
"2022-09-27 13:39:16","24.9","43"
"2022-09-27 14:39:16","25.0","42"
"2022-09-27 15:39:16","24.9","41"
"2022-09-27 16:39:16","24.9","41"
"2022-09-27 17:39:16","24.9","41"
"2022-09-27 18:39:16","24.8","42"
"2022-09-27 19:39:21","24.8","43"
"2022-09-27 20:39:21","24.8","41"
"2022-09-27 21:39:24","24.5","41"
"2022-09-27 22:39:24","24.6","40"
"2022-09-27 23:39:24","24.6","40"
"2022-09-28 00:39:24","24.6","40"
"2022-09-28 01:39:27","24.6","39"
"2022-09-28 02:39:27","24.4","39"
"2022-09-28 03:39:27","24.3","39"
"2022-09-28 04:39:27","24.3","39"
"2022-09-28 05:39:27","24.3","39"
"2022-09-28 06:39:27","24.3","40"
"2022-09-28 07:39:27","24.2","40"
"2022-09-28 08:39:27","24.2","40"
"2022-09-28 09:39:27","24.3","40"
"2022-09-28 10:39:27","24.5","41"
"2022-09-28 11:39:27","24.8","42"
"2022-09-28 12:39:27","24.9","43"
"2022-09-28 13:39:27","25.1","42"
"2022-09-28 14:39:27","24.8","41"
"2022-09-28 15:39:27","24.7","40"
"2022-09-28 16:39:27","24.6","40"
"2022-09-28 17:39:27","24.5","39"
"2022-09-28 18:39:27","24.5","38"
"2022-09-28 19:39:27","24.4","38"
"2022-09-28 20:39:27","24.6","42"
"2022-09-28 21:39:27","24.6","44"
"2022-09-28 22:39:27","24.7","44"
"2022-09-28 23:39:28","24.6","43"
"2022-09-29 00:39:28","24.6","42"
"2022-09-29 01:39:28","24.6","41"
"2022-09-29 02:39:28","24.5","41"
"2022-09-29 03:39:28","24.3","40"
"2022-09-29 04:39:28","24.2","40"
"2022-09-29 05:39:28","24.2","40"
"2022-09-29 06:39:28","24.2","39"
"2022-09-29 07:39:28","24.1","39"
"2022-09-29 08:39:28","24.1","39"
"2022-09-29 09:39:28","24.3","40"
"2022-09-29 10:39:28","24.6","41"
"2022-09-29 11:39:28","24.8","41"
"2022-09-29 12:39:28","25.1","41"
"2022-09-29 13:39:28","25.1","41"
"2022-09-29 14:39:28","25.1","41"
"2022-09-29 15:39:28","24.9","42"
"2022-09-29 16:39:28","24.7","42"
"2022-09-29 17:39:28","24.7","42"
"2022-09-29 18:39:28","24.7","42"
"2022-09-29 19:39:28","24.8","44"
"2022-09-29 20:39:28","25.4","47"
"2022-09-29 21:39:28","24.9","46"
"2022-09-29 22:39:28","24.8","44"
"2022-09-29 23:39:31","24.7","43"
"2022-09-30 00:39:31","24.7","42"
"2022-09-30 01:39:31","24.6","41"
"2022-09-30 02:39:31","24.5","41"
"2022-09-30 03:39:31","24.4","40"
"2022-09-30 04:39:31","24.3","40"
"2022-09-30 05:39:31","24.4","40"
"2022-09-30 06:39:31","24.3","40"
"2022-09-30 07:39:31","24.3","40"
"2022-09-30 08:39:31","24.4","41"
"2022-09-30 09:39:31","24.6","41"
"2022-09-30 10:39:31","24.9","41"
"2022-09-30 11:39:31","25.2","42"
"2022-09-30 12:39:31","25.3","43"
"2022-09-30 13:39:31","25.3","44"
"2022-09-30 14:39:31","25.4","44"
"2022-09-30 15:39:31","25.2","41"
"2022-09-30 16:39:31","24.8","35"
"2022-09-30 17:39:31","24.5","35"
"2022-09-30 18:39:31","24.7","37"
"2022-09-30 19:39:31","24.6","38"
"2022-09-30 20:39:31","24.5","37"
"2022-09-30 21:39:31","24.4","36"
"2022-09-30 22:39:31","24.4","36"
"2022-09-30 23:39:31","24.4","39"
"2022-10-01 00:39:31","24.5","40"
"2022-10-01 01:39:31","24.5","40"
"2022-10-01 02:39:31","24.5","41"
"2022-10-01 03:39:31","24.4","42"
"2022-10-01 04:39:31","24.4","42"
"2022-10-01 05:39:31","24.4","43"
"2022-10-01 06:39:31","24.4","43"
"2022-10-01 07:39:31","24.4","44"
"2022-10-01 08:39:31","24.5","44"
"2022-10-01 09:39:31","24.6","44"
"2022-10-01 10:39:31","24.7","45"
"2022-10-01 11:39:31","24.9","45"
"2022-10-01 12:39:31","25.1","45"
"2022-10-01 13:39:31","25.2","44"
"2022-10-01 14:39:31","25.2","44"
"2022-10-01 15:39:31","25.2","44"
"2022-10-01 16:39:31","25.1","44"
"2022-10-01 17:39:31","25.1","43"
"2022-10-01 18:39:31","25.0","43"
"2022-10-01 19:39:31","24.9","43"
"2022-10-01 20:39:31","24.9","43"
"2022-10-01 21:39:31","24.8","43"
"2022-10-01 22:39:31","24.8","44"
"2022-10-01 23:39:31","24.8","44"
"2022-10-02 00:39:31","24.8","48"
"2022-10-02 01:39:31","24.9","47"
"2022-10-02 02:39:31","24.9","47"
"2022-10-02 03:39:31","24.8","47"
"2022-10-02 04:39:31","24.7","47"
"2022-10-02 05:39:31","24.7","47"
"2022-10-02 06:39:31","24.8","47"
"2022-10-02 07:39:31","24.7","46"
"2022-10-02 08:39:31","24.8","46"
"2022-10-02 09:39:31","24.8","46"
"2022-10-02 10:39:31","24.9","46"
"2022-10-02 11:39:31","25.0","47"
"2022-10-02 12:39:31","25.1","47"
"2022-10-02 13:39:31","25.3","49"
"2022-10-02 14:39:31","25.7","55"
"2022-10-02 15:39:31","25.7","52"
"2022-10-02 16:39:31","25.5","49"
"2022-10-02 17:39:31","25.4","47"
"2022-10-02 18:39:32","25.3","46"
"2022-10-02 19:39:35","25.2","45"
"2022-10-02 20:39:35","25.3","47"
"2022-10-02 21:39:35","25.2","46"
"2022-10-02 22:39:35","25.2","45"
"2022-10-02 23:39:35","25.2","46"
"2022-10-03 00:39:35","25.2","46"
"2022-10-03 01:39:35","25.2","45"
"2022-10-03 02:39:35","25.2","45"
"2022-10-03 03:39:35","25.1","45"
"2022-10-03 04:39:35","25.1","45"
"2022-10-03 05:39:35","25.0","44"
"2022-10-03 06:39:35","25.1","44"
"2022-10-03 07:39:35","25.1","44"
"2022-10-03 08:39:35","25.1","44"
"2022-10-03 09:39:35","25.1","44"
"2022-10-03 10:39:35","25.2","45"
"2022-10-03 11:39:36","25.2","45"
"2022-10-03 12:39:36","25.3","47"
"2022-10-03 13:39:36","25.2","47"
"2022-10-03 14:39:36","25.2","47"
"2022-10-03 15:39:36","25.2","47"
"2022-10-03 16:39:36","25.2","47"
"2022-10-03 17:39:36","25.2","46"
"2022-10-03 18:39:36","25.1","46"
"2022-10-03 19:39:36","25.1","47"
"2022-10-03 20:39:36","25.3","51"
"2022-10-03 21:39:39","25.2","49"
"2022-10-03 22:39:39","25.2","47"
"2022-10-03 23:39:39","25.2","45"
"2022-10-04 00:39:39","25.1","45"
"2022-10-04 01:39:39","25.1","44"
"2022-10-04 02:39:39","25.1","46"
"2022-10-04 03:39:39","25.0","45"
"2022-10-04 04:39:39","24.9","45"
"2022-10-04 05:39:39","24.9","45"
"2022-10-04 06:39:39","24.8","45"
"2022-10-04 07:39:39","24.8","45"
"2022-10-04 08:39:39","24.7","45"
"2022-10-04 09:39:39","24.9","45"
"2022-10-04 10:39:40","25.2","46"
"2022-10-04 11:39:40","25.4","46"
"2022-10-04 12:39:40","25.6","46"
"2022-10-04 13:39:40","25.6","47"
"2022-10-04 14:39:40","25.7","47"
"2022-10-04 15:39:40","25.5","47"
"2022-10-04 16:39:40","25.4","47"
"2022-10-04 17:39:40","25.2","47"
"2022-10-04 18:39:40","25.1","47"
"2022-10-04 19:39:40","25.1","48"
"2022-10-04 20:39:40","25.5","54"
"2022-10-04 21:39:40","25.2","51"
"2022-10-04 22:39:40","25.2","49"
"2022-10-04 23:39:40","25.2","50"
"2022-10-05 00:39:40","25.2","49"
"2022-10-05 01:39:40","25.2","48"
"2022-10-05 02:39:40","25.2","47"
"2022-10-05 03:39:40","25.0","47"
"2022-10-05 04:39:40","25.0","46"
"2022-10-05 05:39:40","25.0","46"
"2022-10-05 06:39:40","25.0","46"
"2022-10-05 07:39:40","25.0","46"
"2022-10-05 08:39:40","25.0","45"
"2022-10-05 09:39:40","25.1","46"
"2022-10-05 10:39:40","25.1","46"
"2022-10-05 11:39:40","25.1","46"
"2022-10-05 12:39:40","25.2","47"
"2022-10-05 13:39:40","25.2","47"
"2022-10-05 14:39:40","25.2","47"
